"id","name"
"18402","MIR4472-1"
"18403","MIR4472-2"
"18404","MIR4473"
"18405","MIR4474"
"18406","MIR4475"
"18407","MIR4476"
"18408","MIR4477A"
"18409","MIR4477B"
"18410","MIR4478"
"18411","MIR4479"
"18412","MIR448"
"18413","MIR4480"
"18414","MIR4481"
"18415","MIR4482"
"18416","MIR4483"
"18417","MIR4484"
"18418","MIR4485"
"18419","MIR4486"
"18420","MIR4487"
"18421","MIR4488"
"18422","MIR4489"
"18423","MIR4490"
"18424","MIR4491"
"18425","MIR4492"
"18426","MIR4493"
"18427","MIR4494"
"18428","MIR4495"
"18429","MIR4496"
"18430","MIR4497"
"18431","MIR4498"
"18432","MIR4499"
"18433","MIR449A"
"18434","MIR449B"
"18435","MIR449C"
"18436","MIR4500"
"18437","MIR4500HG"
"18438","MIR4501"
"18439","MIR4502"
"18440","MIR4503"
"18441","MIR4504"
"18442","MIR4505"
"18443","MIR4506"
"18444","MIR4507"
"18445","MIR4508"
"18446","MIR4509-1"
"18447","MIR4509-2"
"18448","MIR4509-3"
"18449","MIR450A1"
"18450","MIR450A2"
"18451","MIR450B"
"18452","MIR4510"
"18453","MIR4511"
"18454","MIR4512"
"18455","MIR4513"
"18456","MIR4514"
"18457","MIR4515"
"18458","MIR4516"
"18459","MIR4517"
"18460","MIR4518"
"18461","MIR4519"
"18462","MIR451A"
"18463","MIR451B"
"18464","MIR452"
"18465","MIR4520-1"
"18466","MIR4520-2"
"18467","MIR4521"
"18468","MIR4522"
"18469","MIR4523"
"18470","MIR4524A"
"18471","MIR4524B"
"18472","MIR4525"
"18473","MIR4526"
"18474","MIR4527"
"18475","MIR4527HG"
"18476","MIR4528"
"18477","MIR4529"
"18478","MIR4530"
"18479","MIR4531"
"18480","MIR4533"
"18481","MIR4534"
"18482","MIR4535"
"18483","MIR4536-1"
"18484","MIR4536-2"
"18485","MIR4537"
"18486","MIR4538"
"18487","MIR4539"
"18488","MIR454"
"18489","MIR4540"
"18490","MIR455"
"18491","MIR4632"
"18492","MIR4633"
"18493","MIR4634"
"18494","MIR4635"
"18495","MIR4636"
"18496","MIR4637"
"18497","MIR4638"
"18498","MIR4639"
"18499","MIR4640"
"18500","MIR4641"
"18501","MIR4642"
"18502","MIR4643"
"18503","MIR4644"
"18504","MIR4645"
"18505","MIR4646"
"18506","MIR4647"
"18507","MIR4648"
"18508","MIR4649"
"18509","MIR4650-1"
"18510","MIR4650-2"
"18511","MIR4651"
"18512","MIR4652"
"18513","MIR4653"
"18514","MIR4654"
"18515","MIR4655"
"18516","MIR4656"
"18517","MIR4657"
"18518","MIR4658"
"18519","MIR4659A"
"18520","MIR4659B"
"18521","MIR466"
"18522","MIR4660"
"18523","MIR4661"
"18524","MIR4662A"
"18525","MIR4662B"
"18526","MIR4663"
"18527","MIR4664"
"18528","MIR4665"
"18529","MIR4666A"
"18530","MIR4666B"
"18531","MIR4667"
"18532","MIR4668"
"18533","MIR4669"
"18534","MIR4670"
"18535","MIR4671"
"18536","MIR4672"
"18537","MIR4673"
"18538","MIR4674"
"18539","MIR4675"
"18540","MIR4676"
"18541","MIR4677"
"18542","MIR4678"
"18543","MIR4679-1"
"18544","MIR4679-2"
"18545","MIR4680"
"18546","MIR4681"
"18547","MIR4682"
"18548","MIR4683"
"18549","MIR4684"
"18550","MIR4685"
"18551","MIR4686"
"18552","MIR4687"
"18553","MIR4688"
"18554","MIR4689"
"18555","MIR4690"
"18556","MIR4691"
"18557","MIR4692"
"18558","MIR4693"
"18559","MIR4694"
"18560","MIR4695"
"18561","MIR4696"
"18562","MIR4697"
"18563","MIR4698"
"18564","MIR4699"
"18565","MIR4700"
"18566","MIR4701"
"18567","MIR4703"
"18568","MIR4704"
"18569","MIR4705"
"18570","MIR4706"
"18571","MIR4707"
"18572","MIR4708"
"18573","MIR4709"
"18574","MIR4710"
"18575","MIR4711"
"18576","MIR4712"
"18577","MIR4713"
"18578","MIR4713HG"
"18579","MIR4714"
"18580","MIR4715"
"18581","MIR4716"
"18582","MIR4717"
"18583","MIR4718"
"18584","MIR4719"
"18585","MIR4720"
"18586","MIR4721"
"18587","MIR4722"
"18588","MIR4723"
"18589","MIR4724"
"18590","MIR4725"
"18591","MIR4726"
"18592","MIR4727"
"18593","MIR4728"
"18594","MIR4729"
"18595","MIR4730"
"18596","MIR4731"
"18597","MIR4732"
"18598","MIR4733"
"18599","MIR4733HG"
"18600","MIR4734"
"18601","MIR4735"
"18602","MIR4736"
"18603","MIR4737"
"18604","MIR4738"
"18605","MIR4739"
"18606","MIR4740"
"18607","MIR4741"
"18608","MIR4742"
"18609","MIR4743"
"18610","MIR4744"
"18611","MIR4745"
"18612","MIR4746"
"18613","MIR4747"
"18614","MIR4748"
"18615","MIR4749"
"18616","MIR4750"
"18617","MIR4751"
"18618","MIR4752"
"18619","MIR4753"
"18620","MIR4754"
"18621","MIR4755"
"18622","MIR4756"
"18623","MIR4757"
"18624","MIR4758"
"18625","MIR4759"
"18626","MIR4760"
"18627","MIR4761"
"18628","MIR4762"
"18629","MIR4763"
"18630","MIR4764"
"18631","MIR4765"
"18632","MIR4766"
"18633","MIR4767"
"18634","MIR4768"
"18635","MIR4769"
"18636","MIR4770"
"18637","MIR4771-1"
"18638","MIR4771-2"
"18639","MIR4772"
"18640","MIR4773-1"
"18641","MIR4773-2"
"18642","MIR4774"
"18643","MIR4775"
"18644","MIR4776-1"
"18645","MIR4776-2"
"18646","MIR4777"
"18647","MIR4778"
"18648","MIR4779"
"18649","MIR4780"
"18650","MIR4781"
"18651","MIR4782"
"18652","MIR4783"
"18653","MIR4784"
"18654","MIR4785"
"18655","MIR4786"
"18656","MIR4787"
"18657","MIR4789"
"18658","MIR4790"
"18659","MIR4791"
"18660","MIR4793"
"18661","MIR4794"
"18662","MIR4795"
"18663","MIR4796"
"18664","MIR4797"
"18665","MIR4798"
"18666","MIR4799"
"18667","MIR4800"
"18668","MIR4801"
"18669","MIR4802"
"18670","MIR4803"
"18671","MIR4804"
"18672","MIR483"
"18673","MIR484"
"18674","MIR485"
"18675","MIR486-1"
"18676","MIR486-2"
"18677","MIR487A"
"18678","MIR487B"
"18679","MIR488"
"18680","MIR489"
"18681","MIR490"
"18682","MIR491"
"18683","MIR492"
"18684","MIR493"
"18685","MIR493HG"
"18686","MIR494"
"18687","MIR495"
"18688","MIR496"
"18689","MIR497"
"18690","MIR497HG"
"18691","MIR498"
"18692","MIR4999"
"18693","MIR499A"
"18694","MIR499B"
"18695","MIR5000"
"18696","MIR5001"
"18697","MIR5002"
"18698","MIR5003"
"18699","MIR5004"
"18700","MIR5006"
"18701","MIR5007"
"18702","MIR5008"
"18703","MIR5009"
"18704","MIR500A"
"18705","MIR500B"
"18706","MIR501"
"18707","MIR5010"
"18708","MIR5011"
"18709","MIR502"
"18710","MIR503"
"18711","MIR503HG"
"18712","MIR504"
"18713","MIR5047"
"18714","MIR505"
"18715","MIR506"
"18716","MIR507"
"18717","MIR508"
"18718","MIR5087"
"18719","MIR5088"
"18720","MIR5089"
"18721","MIR509-1"
"18722","MIR509-2"
"18723","MIR509-3"
"18724","MIR5090"
"18725","MIR5091"
"18726","MIR5092"
"18727","MIR5093"
"18728","MIR5094"
"18729","MIR510"
"18730","MIR5100"
"18731","MIR511"
"18732","MIR512-1"
"18733","MIR512-2"
"18734","MIR513A1"
"18735","MIR513A2"
"18736","MIR513B"
"18737","MIR513C"
"18738","MIR514A1"
"18739","MIR514A2"
"18740","MIR514A3"
"18741","MIR514B"
"18742","MIR515-1"
"18743","MIR515-2"
"18744","MIR516A1"
"18745","MIR516A2"
"18746","MIR516B1"
"18747","MIR516B2"
"18748","MIR517A"
"18749","MIR517B"
"18750","MIR517C"
"18751","MIR5186"
"18752","MIR5187"
"18753","MIR5188"
"18754","MIR5189"
"18755","MIR518A1"
"18756","MIR518A2"
"18757","MIR518B"
"18758","MIR518C"
"18759","MIR518D"
"18760","MIR518E"
"18761","MIR518F"
"18762","MIR5190"
"18763","MIR5191"
"18764","MIR5192"
"18765","MIR5193"
"18766","MIR5194"
"18767","MIR5195"
"18768","MIR5196"
"18769","MIR5197"
"18770","MIR519A1"
"18771","MIR519A2"
"18772","MIR519B"
"18773","MIR519C"
"18774","MIR519D"
"18775","MIR519E"
"18776","MIR520A"
"18777","MIR520B"
"18778","MIR520C"
"18779","MIR520D"
"18780","MIR520E"
"18781","MIR520F"
"18782","MIR520G"
"18783","MIR520H"
"18784","MIR521-1"
"18785","MIR521-2"
"18786","MIR522"
"18787","MIR523"
"18788","MIR524"
"18789","MIR525"
"18790","MIR526A1"
"18791","MIR526A2"
"18792","MIR526B"
"18793","MIR527"
"18794","MIR532"
"18795","MIR539"
"18796","MIR541"
"18797","MIR542"
"18798","MIR543"
"18799","MIR544A"
"18800","MIR544B"
"18801","MIR545"
"18802","MIR548A1"
"18803","MIR548A1HG"
"18804","MIR548A2"
"18805","MIR548A3"
"18806","MIR548AA1"
"18807","MIR548AA2"
"18808","MIR548AB"
"18809","MIR548AC"
"18810","MIR548AD"
"18811","MIR548AE1"
"18812","MIR548AE2"
"18813","MIR548AG1"
"18814","MIR548AG2"
"18815","MIR548AH"
"18816","MIR548AI"
"18817","MIR548AJ1"
"18818","MIR548AJ2"
"18819","MIR548AK"
"18820","MIR548AL"
"18821","MIR548AM"
"18822","MIR548AN"
"18823","MIR548AO"
"18824","MIR548AP"
"18825","MIR548AQ"
"18826","MIR548AR"
"18827","MIR548AS"
"18828","MIR548AT"
"18829","MIR548AU"
"18830","MIR548AV"
"18831","MIR548AW"
"18832","MIR548AX"
"18833","MIR548AY"
"18834","MIR548AZ"
"18835","MIR548B"
"18836","MIR548BA"
"18837","MIR548BB"
"18838","MIR548C"
"18839","MIR548D1"
"18840","MIR548D2"
"18841","MIR548E"
"18842","MIR548F1"
"18843","MIR548F2"
"18844","MIR548F3"
"18845","MIR548F4"
"18846","MIR548F5"
"18847","MIR548G"
"18848","MIR548H1"
"18849","MIR548H2"
"18850","MIR548H3"
"18851","MIR548H4"
"18852","MIR548H5"
"18853","MIR548I1"
"18854","MIR548I2"
"18855","MIR548I3"
"18856","MIR548I4"
"18857","MIR548J"
"18858","MIR548K"
"18859","MIR548L"
"18860","MIR548M"
"18861","MIR548N"
"18862","MIR548O"
"18863","MIR548O2"
"18864","MIR548P"
"18865","MIR548Q"
"18866","MIR548S"
"18867","MIR548T"
"18868","MIR548U"
"18869","MIR548V"
"18870","MIR548W"
"18871","MIR548X"
"18872","MIR548X2"
"18873","MIR548XHG"
"18874","MIR548Y"
"18875","MIR548Z"
"18876","MIR549A"
"18877","MIR550A1"
"18878","MIR550A2"
"18879","MIR550A3"
"18880","MIR550B1"
"18881","MIR550B2"
"18882","MIR551A"
"18883","MIR551B"
"18884","MIR552"
"18885","MIR553"
"18886","MIR554"
"18887","MIR555"
"18888","MIR556"
"18889","MIR557"
"18890","MIR5571"
"18891","MIR5572"
"18892","MIR5579"
"18893","MIR558"
"18894","MIR5580"
"18895","MIR5581"
"18896","MIR5582"
"18897","MIR5583-1"
"18898","MIR5583-2"
"18899","MIR5584"
"18900","MIR5585"
"18901","MIR5586"
"18902","MIR5587"
"18903","MIR5588"
"18904","MIR5589"
"18905","MIR559"
"18906","MIR5590"
"18907","MIR5591"
"18908","MIR561"
"18909","MIR562"
"18910","MIR563"
"18911","MIR564"
"18912","MIR567"
"18913","MIR568"
"18914","MIR5680"
"18915","MIR5681A"
"18916","MIR5681B"
"18917","MIR5682"
"18918","MIR5683"
"18919","MIR5684"
"18920","MIR5685"
"18921","MIR5687"
"18922","MIR5688"
"18923","MIR5689"
"18924","MIR5689HG"
"18925","MIR569"
"18926","MIR5690"
"18927","MIR5691"
"18928","MIR5692A1"
"18929","MIR5692A2"
"18930","MIR5692B"
"18931","MIR5692C1"
"18932","MIR5692C2"
"18933","MIR5693"
"18934","MIR5694"
"18935","MIR5695"
"18936","MIR5696"
"18937","MIR5697"
"18938","MIR5698"
"18939","MIR5699"
"18940","MIR570"
"18941","MIR5700"
"18942","MIR5701-1"
"18943","MIR5701-2"
"18944","MIR5701-3"
"18945","MIR5702"
"18946","MIR5703"
"18947","MIR5704"
"18948","MIR5705"
"18949","MIR5706"
"18950","MIR5707"
"18951","MIR5708"
"18952","MIR571"
"18953","MIR572"
"18954","MIR573"
"18955","MIR5739"
"18956","MIR574"
"18957","MIR575"
"18958","MIR576"
"18959","MIR577"
"18960","MIR578"
"18961","MIR5787"
"18962","MIR579"
"18963","MIR580"
"18964","MIR581"
"18965","MIR582"
"18966","MIR583"
"18967","MIR583HG"
"18968","MIR584"
"18969","MIR585"
"18970","MIR586"
"18971","MIR587"
"18972","MIR588"
"18973","MIR589"
"18974","MIR590"
"18975","MIR591"
"18976","MIR592"
"18977","MIR593"
"18978","MIR595"
"18979","MIR596"
"18980","MIR597"
"18981","MIR598"
"18982","MIR599"
"18983","MIR600"
"18984","MIR600HG"
"18985","MIR601"
"18986","MIR602"
"18987","MIR603"
"18988","MIR604"
"18989","MIR605"
"18990","MIR606"
"18991","MIR6068"
"18992","MIR6069"
"18993","MIR607"
"18994","MIR6070"
"18995","MIR6071"
"18996","MIR6072"
"18997","MIR6073"
"18998","MIR6074"
"18999","MIR6075"
"19000","MIR6076"
"19001","MIR6077"
"19002","MIR6078"
"19003","MIR6079"
"19004","MIR608"
"19005","MIR6080"
"19006","MIR6081"
"19007","MIR6082"
"19008","MIR6083"
"19009","MIR6084"
"19010","MIR6085"
"19011","MIR6086"
"19012","MIR6088"
"19013","MIR6089"
"19014","MIR609"
"19015","MIR6090"
"19016","MIR610"
"19017","MIR611"
"19018","MIR612"
"19019","MIR6124"
"19020","MIR6125"
"19021","MIR6126"
"19022","MIR6127"
"19023","MIR6128"
"19024","MIR6129"
"19025","MIR613"
"19026","MIR6130"
"19027","MIR6131"
"19028","MIR6132"
"19029","MIR6133"
"19030","MIR6134"
"19031","MIR614"
"19032","MIR615"
"19033","MIR616"
"19034","MIR6165"
"19035","MIR617"
"19036","MIR618"
"19037","MIR619"
"19038","MIR620"
"19039","MIR621"
"19040","MIR622"
"19041","MIR623"
"19042","MIR624"
"19043","MIR625"
"19044","MIR626"
"19045","MIR627"
"19046","MIR628"
"19047","MIR629"
"19048","MIR630"
"19049","MIR631"
"19050","MIR632"
"19051","MIR633"
"19052","MIR634"
"19053","MIR635"
"19054","MIR636"
"19055","MIR637"
"19056","MIR638"
"19057","MIR639"
"19058","MIR640"
"19059","MIR641"
"19060","MIR642A"
"19061","MIR642B"
"19062","MIR643"
"19063","MIR644A"
"19064","MIR645"
"19065","MIR646"
"19066","MIR646HG"
"19067","MIR647"
"19068","MIR648"
"19069","MIR649"
"19070","MIR6499"
"19071","MIR650"
"19072","MIR6500"
"19073","MIR6501"
"19074","MIR6502"
"19075","MIR6503"
"19076","MIR6504"
"19077","MIR6505"
"19078","MIR6506"
"19079","MIR6507"
"19080","MIR6508"
"19081","MIR6509"
"19082","MIR651"
"19083","MIR6510"
"19084","MIR6511A1"
"19085","MIR6511A2"
"19086","MIR6511A3"
"19087","MIR6511A4"
"19088","MIR6511B1"
"19089","MIR6511B2"
"19090","MIR6512"
"19091","MIR6513"
"19092","MIR6514"
"19093","MIR6515"
"19094","MIR6516"
"19095","MIR652"
"19096","MIR653"
"19097","MIR654"
"19098","MIR655"
"19099","MIR656"
"19100","MIR657"
"19101","MIR658"
"19102","MIR659"
"19103","MIR660"
"19104","MIR661"
"19105","MIR662"
"19106","MIR663A"
"19107","MIR663AHG"
"19108","MIR663B"
"19109","MIR664A"
"19110","MIR664B"
"19111","MIR665"
"19112","MIR668"
"19113","MIR670"
"19114","MIR670HG"
"19115","MIR671"
"19116","MIR6715A"
"19117","MIR6715B"
"19118","MIR6716"
"19119","MIR6717"
"19120","MIR6718"
"19121","MIR6719"
"19122","MIR6720"
"19123","MIR6721"
"19124","MIR6722"
"19125","MIR6724-1"
"19126","MIR6724-2"
"19127","MIR6724-3"
"19128","MIR6724-4"
"19129","MIR6726"
"19130","MIR6727"
"19131","MIR6728"
"19132","MIR6729"
"19133","MIR6730"
"19134","MIR6731"
"19135","MIR6732"
"19136","MIR6733"
"19137","MIR6734"
"19138","MIR6735"
"19139","MIR6736"
"19140","MIR6737"
"19141","MIR6738"
"19142","MIR6739"
"19143","MIR6740"
"19144","MIR6741"
"19145","MIR6742"
"19146","MIR6743"
"19147","MIR6744"
"19148","MIR6745"
"19149","MIR6746"
"19150","MIR6747"
"19151","MIR6748"
"19152","MIR6749"
"19153","MIR675"
"19154","MIR6750"
"19155","MIR6751"
"19156","MIR6752"
"19157","MIR6753"
"19158","MIR6754"
"19159","MIR6755"
"19160","MIR6756"
"19161","MIR6757"
"19162","MIR6758"
"19163","MIR6759"
"19164","MIR676"
"19165","MIR6760"
"19166","MIR6761"
"19167","MIR6762"
"19168","MIR6763"
"19169","MIR6764"
"19170","MIR6765"
"19171","MIR6766"
"19172","MIR6767"
"19173","MIR6768"
"19174","MIR6769A"
"19175","MIR6769B"
"19176","MIR6770-1"
"19177","MIR6770-2"
"19178","MIR6770-3"
"19179","MIR6771"
"19180","MIR6772"
"19181","MIR6773"
"19182","MIR6774"
"19183","MIR6775"
"19184","MIR6776"
"19185","MIR6777"
"19186","MIR6778"
"19187","MIR6779"
"19188","MIR6780A"
"19189","MIR6780B"
"19190","MIR6781"
"19191","MIR6782"
"19192","MIR6783"
"19193","MIR6784"
"19194","MIR6785"
"19195","MIR6786"
"19196","MIR6787"
"19197","MIR6788"
"19198","MIR6789"
"19199","MIR6790"
"19200","MIR6791"
"19201","MIR6792"
"19202","MIR6793"
"19203","MIR6794"
"19204","MIR6795"
"19205","MIR6796"
"19206","MIR6797"
"19207","MIR6798"
"19208","MIR6799"
"19209","MIR6800"
"19210","MIR6801"
"19211","MIR6802"
"19212","MIR6803"
"19213","MIR6804"
"19214","MIR6805"
"19215","MIR6806"
"19216","MIR6807"
"19217","MIR6808"
"19218","MIR6809"
"19219","MIR6810"
"19220","MIR6811"
"19221","MIR6812"
"19222","MIR6813"
"19223","MIR6814"
"19224","MIR6815"
"19225","MIR6816"
"19226","MIR6817"
"19227","MIR6818"
"19228","MIR6819"
"19229","MIR6820"
"19230","MIR6821"
"19231","MIR6822"
"19232","MIR6823"
"19233","MIR6824"
"19234","MIR6825"
"19235","MIR6826"
"19236","MIR6828"
"19237","MIR6829"
"19238","MIR6830"
"19239","MIR6831"
"19240","MIR6832"
"19241","MIR6833"
"19242","MIR6834"
"19243","MIR6835"
"19244","MIR6836"
"19245","MIR6837"
"19246","MIR6838"
"19247","MIR6839"
"19248","MIR6840"
"19249","MIR6841"
"19250","MIR6842"
"19251","MIR6843"
"19252","MIR6844"
"19253","MIR6845"
"19254","MIR6846"
"19255","MIR6847"
"19256","MIR6848"
"19257","MIR6849"
"19258","MIR6850"
"19259","MIR6851"
"19260","MIR6852"
"19261","MIR6853"
"19262","MIR6854"
"19263","MIR6855"
"19264","MIR6856"
"19265","MIR6857"
"19266","MIR6858"
"19267","MIR6859-1"
"19268","MIR6859-2"
"19269","MIR6859-3"
"19270","MIR6859-4"
"19271","MIR6860"
"19272","MIR6861"
"19273","MIR6862-1"
"19274","MIR6862-2"
"19275","MIR6863"
"19276","MIR6864"
"19277","MIR6865"
"19278","MIR6866"
"19279","MIR6867"
"19280","MIR6868"
"19281","MIR6869"
"19282","MIR6870"
"19283","MIR6871"
"19284","MIR6872"
"19285","MIR6873"
"19286","MIR6874"
"19287","MIR6875"
"19288","MIR6876"
"19289","MIR6877"
"19290","MIR6878"
"19291","MIR6879"
"19292","MIR6880"
"19293","MIR6881"
"19294","MIR6882"
"19295","MIR6883"
"19296","MIR6884"
"19297","MIR6885"
"19298","MIR6886"
"19299","MIR6887"
"19300","MIR6888"
"19301","MIR6889"
"19302","MIR6890"
"19303","MIR6891"
"19304","MIR6892"
"19305","MIR6893"
"19306","MIR6894"
"19307","MIR6895"
"19308","MIR7-1"
"19309","MIR7-2"
"19310","MIR7-3"
"19311","MIR7-3HG"
"19312","MIR708"
"19313","MIR7106"
"19314","MIR7107"
"19315","MIR7108"
"19316","MIR7109"
"19317","MIR711"
"19318","MIR7110"
"19319","MIR7111"
"19320","MIR7112"
"19321","MIR7113"
"19322","MIR7114"
"19323","MIR7150"
"19324","MIR7151"
"19325","MIR7152"
"19326","MIR7153"
"19327","MIR7154"
"19328","MIR7155"
"19329","MIR7156"
"19330","MIR7157"
"19331","MIR7158"
"19332","MIR7159"
"19333","MIR7160"
"19334","MIR7161"
"19335","MIR7162"
"19336","MIR718"
"19337","MIR744"
"19338","MIR7515"
"19339","MIR7515HG"
"19340","MIR758"
"19341","MIR759"
"19342","MIR760"
"19343","MIR761"
"19344","MIR762"
"19345","MIR762HG"
"19346","MIR764"
"19347","MIR765"
"19348","MIR766"
"19349","MIR767"
"19350","MIR769"
"19351","MIR770"
"19352","MIR7702"
"19353","MIR7703"
"19354","MIR7704"
"19355","MIR7705"
"19356","MIR7706"
"19357","MIR7843"
"19358","MIR7844"
"19359","MIR7845"
"19360","MIR7846"
"19361","MIR7847"
"19362","MIR7848"
"19363","MIR7849"
"19364","MIR7850"
"19365","MIR7851"
"19366","MIR7852"
"19367","MIR7853"
"19368","MIR7854"
"19369","MIR7855"
"19370","MIR7856"
"19371","MIR7973-1"
"19372","MIR7973-2"
"19373","MIR7974"
"19374","MIR7975"
"19375","MIR7976"
"19376","MIR7977"
"19377","MIR7978"
"19378","MIR802"
"19379","MIR8052"
"19380","MIR8053"
"19381","MIR8054"
"19382","MIR8055"
"19383","MIR8056"
"19384","MIR8057"
"19385","MIR8058"
"19386","MIR8059"
"19387","MIR8060"
"19388","MIR8061"
"19389","MIR8062"
"19390","MIR8063"
"19391","MIR8064"
"19392","MIR8065"
"19393","MIR8066"
"19394","MIR8067"
"19395","MIR8068"
"19396","MIR8069"
"19397","MIR8070"
"19398","MIR8071-1"
"19399","MIR8071-2"
"19400","MIR8072"
"19401","MIR8073"
"19402","MIR8074"
"19403","MIR8075"
"19404","MIR8076"
"19405","MIR8077"
"19406","MIR8078"
"19407","MIR8079"
"19408","MIR8080"
"19409","MIR8081"
"19410","MIR8082"
"19411","MIR8083"
"19412","MIR8084"
"19413","MIR8085"
"19414","MIR8086"
"19415","MIR8087"
"19416","MIR8088"
"19417","MIR8089"
"19418","MIR8485"
"19419","MIR873"
"19420","MIR874"
"19421","MIR875"
"19422","MIR876"
"19423","MIR877"
"19424","MIR885"
"19425","MIR887"
"19426","MIR888"
"19427","MIR889"
"19428","MIR890"
"19429","MIR891A"
"19430","MIR891B"
"19431","MIR892A"
"19432","MIR892B"
"19433","MIR892C"
"19434","MIR9-1"
"19435","MIR9-1HG"
"19436","MIR9-2"
"19437","MIR9-3"
"19438","MIR9-3HG"
"19439","MIR920"
"19440","MIR921"
"19441","MIR922"
"19442","MIR924"
"19443","MIR924HG"
"19444","MIR92A1"
"19445","MIR92A2"
"19446","MIR92B"
"19447","MIR93"
"19448","MIR933"
"19449","MIR934"
"19450","MIR935"
"19451","MIR936"
"19452","MIR937"
"19453","MIR938"
"19454","MIR939"
"19455","MIR940"
"19456","MIR941-1"
"19457","MIR941-2"
"19458","MIR941-3"
"19459","MIR941-4"
"19460","MIR941-5"
"19461","MIR942"
"19462","MIR943"
"19463","MIR944"
"19464","MIR95"
"19465","MIR9500"
"19466","MIR96"
"19467","MIR98"
"19468","MIR99A"
"19469","MIR99AHG"
"19470","MIR99B"
"19471","MIRLET7A1"
"19472","MIRLET7A1HG"
"19473","MIRLET7A2"
"19474","MIRLET7A3"
"19475","MIRLET7B"
"19476","MIRLET7BHG"
"19477","MIRLET7C"
"19478","MIRLET7D"
"19479","MIRLET7E"
"19480","MIRLET7F1"
"19481","MIRLET7F2"
"19482","MIRLET7G"
"19483","MIRLET7I"
"19484","MIRLET7IHG"
"19485","MIS12"
"19486","MIS18A"
"19487","MIS18A-AS1"
"19488","MIS18BP1"
"19489","MISP"
"19490","MISP3"
"19491","MITD1"
"19492","MITF"
"19493","MIX23"
"19494","MIX23P1"
"19495","MIX23P2"
"19496","MIX23P3"
"19497","MIX23P5"
"19498","MIXL1"
"19499","MKI67"
"19500","MKI67P1"
"19501","MKKS"
"19502","MKLN1"
"19503","MKLN1-AS"
"19504","MKNK1"
"19505","MKNK1-AS1"
"19506","MKNK2"
"19507","MKNK2P1"
"19508","MKRN1"
"19509","MKRN2"
"19510","MKRN2OS"
"19511","MKRN3"
"19512","MKRN4P"
"19513","MKRN5P"
"19514","MKRN6P"
"19515","MKRN7P"
"19516","MKRN8P"
"19517","MKRN9P"
"19518","MKS1"
"19519","MKX"
"19520","MKX-AS1"
"19521","MLANA"
"19522","MLC1"
"19523","MLEC"
"19524","MLECP1"
"19525","MLF1"
"19526","MLF1-DT"
"19527","MLF2"
"19528","MLH1"
"19529","MLH3"
"19530","MLIP"
"19531","MLIP-AS1"
"19532","MLIP-IT1"
"19533","MLKL"
"19534","MLLT1"
"19535","MLLT10"
"19536","MLLT10P1"
"19537","MLLT10P2"
"19538","MLLT11"
"19539","MLLT3"
"19540","MLLT6"
"19541","MLN"
"19542","MLNR"
"19543","MLPH"
"19544","MLST8"
"19545","MLX"
"19546","MLXIP"
"19547","MLXIPL"
"19548","MLXP1"
"19549","MLYCD"
"19550","MMAA"
"19551","MMAB"
"19552","MMACHC"
"19553","MMADHC"
"19554","MMADHC-DT"
"19555","MMADHCP1"
"19556","MMADHCP2"
"19557","MMD"
"19558","MMD2"
"19559","MME"
"19560","MME-AS1"
"19561","MMEL1"
"19562","MMEL1-AS1"
"19563","MMGT1"
"19564","MMP1"
"19565","MMP10"
"19566","MMP11"
"19567","MMP12"
"19568","MMP13"
"19569","MMP14"
"19570","MMP15"
"19571","MMP16"
"19572","MMP17"
"19573","MMP19"
"19574","MMP2"
"19575","MMP2-AS1"
"19576","MMP20"
"19577","MMP21"
"19578","MMP23A"
"19579","MMP23B"
"19580","MMP24"
"19581","MMP24OS"
"19582","MMP25"
"19583","MMP25-AS1"
"19584","MMP26"
"19585","MMP27"
"19586","MMP28"
"19587","MMP3"
"19588","MMP7"
"19589","MMP8"
"19590","MMP9"
"19591","MMRN1"
"19592","MMRN2"
"19593","MMS19"
"19594","MMS22L"
"19595","MMUT"
"19596","MN1"
"19597","MNAT1"
"19598","MND1"
"19599","MNDA"
"19600","MNS1"
"19601","MNT"
"19602","MNX1"
"19603","MNX1-AS1"
"19604","MNX1-AS2"
"19605","MOAP1"
"19606","MOB1A"
"19607","MOB1AP1"
"19608","MOB1AP2"
"19609","MOB1B"
"19610","MOB2"
"19611","MOB3A"
"19612","MOB3B"
"19613","MOB3C"
"19614","MOB4"
"19615","MOB4P1"
"19616","MOB4P2"
"19617","MOBP"
"19618","MOCOS"
"19619","MOCS1"
"19620","MOCS1P1"
"19621","MOCS2"
"19622","MOCS2-DT"
"19623","MOCS3"
"19624","MOG"
"19625","MOGAT1"
"19626","MOGAT2"
"19627","MOGAT3"
"19628","MOGS"
"19629","MOK"
"19630","MON1A"
"19631","MON1B"
"19632","MON2"
"19633","MORC1"
"19634","MORC1-AS1"
"19635","MORC2"
"19636","MORC2-AS1"
"19637","MORC3"
"19638","MORC4"
"19639","MORF4"
"19640","MORF4L1"
"19641","MORF4L1P1"
"19642","MORF4L1P3"
"19643","MORF4L1P4"
"19644","MORF4L1P5"
"19645","MORF4L1P6"
"19646","MORF4L1P7"
"19647","MORF4L2"
"19648","MORF4L2-AS1"
"19649","MORF4L2P1"
"19650","MORN1"
"19651","MORN2"
"19652","MORN3"
"19653","MORN4"
"19654","MORN5"
"19655","MOS"
"19656","MOSMO"
"19657","MOSPD1"
"19658","MOSPD2"
"19659","MOSPD3"
"19660","MOV10"
